Book-Title,1st to Die: A Novel,A Heartbreaking Work of Staggering Genius,A Map of the World,A Painted House,A Prayer for Owen Meany,A Time to Kill,ANGELA'S ASHES,Angela's Ashes (MMP) : A Memoir,Angels &amp; Demons,Balzac and the Little Chinese Seamstress : A Novel,Bel Canto: A Novel,Black Notice,Chicken Soup for the Soul (Chicken Soup for the Soul),Cold Mountain : A Novel,Congo,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Fahrenheit 451,Fall On Your Knees (Oprah #45),Girl with a Pearl Earring,Good in Bed,Harry Potter and the Chamber of Secrets (Book 2),Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),House of Sand and Fog,Icy Sparks,Interview with the Vampire,Into Thin Air : A Personal Account of the Mt. Everest Disaster,Jurassic Park,Life of Pi,Little Altars Everywhere: A Novel,Lucky : A Memoir,Me Talk Pretty One Day,Message in a Bottle,Midnight in the Garden of Good and Evil: A Savannah Story,Mystic River,Nickel and Dimed: On (Not) Getting By in America,One for the Money (Stephanie Plum Novels (Paperback)),Red Dragon,SHIPPING NEWS,STONES FROM THE RIVER,She's Come Undone (Oprah's Book Club (Paperback)),She's Come Undone (Oprah's Book Club),Snow Falling on Cedars,Sphere,Summer Sisters,The Alienist,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",The Beach House,The Bean Trees,The Bonesetter's Daughter,The Book of Ruth (Oprah's Book Club (Paperback)),The Brethren,The Bridges of Madison County,The Catcher in the Rye,The Client,The Da Vinci Code,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,The Firm,The Five People You Meet in Heaven,The Girls' Guide to Hunting and Fishing,The Handmaid's Tale,The Horse Whisperer,The Hours: A Novel,The Joy Luck Club,The Kitchen God's Wife,The Lovely Bones: A Novel,The Nanny Diaries: A Novel,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),The Notebook,The Partner,The Pelican Brief,The Perfect Storm : A True Story of Men Against the Sea,The Pilot's Wife : A Novel,The Poisonwood Bible: A Novel,The Rainmaker,The Reader,The Red Tent (Bestselling Backlist),The Runaway Jury,The Secret Life of Bees,The Street Lawyer,The Summons,The Testament,Timeline,To Kill a Mockingbird,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",Two for the Dough,Vinegar Hill (Oprah's Book Club (Paperback)),We Were the Mulvaneys,Where the Heart Is (Oprah's Book Club (Paperback)),While I Was Gone,White Oleander : A Novel,White Oleander : A Novel (Oprah's Book Club),Wicked: The Life and Times of the Wicked Witch of the West,Wild Animus
The Horse Whisperer,0.09730036648639989,0.023829213342528507,0.14000956452900995,-0.0020269945866408156,0.0011708344367169189,-0.009863518245058737,0.0739199023284424,0.0003751437367594435,-0.01098570771938662,-0.0006115469916156952,-0.008488480416541091,0.1256969594086035,-0.0021591611690958295,-0.0074173672817750376,0.09645766017103824,-0.013871168549996548,0.061947811382718314,0.08060893510785684,-0.011554642553678357,0.11284807254982451,0.002033288045177963,0.06396133509855975,0.12487615077338868,0.08944034937539111,-0.0015079375304098118,0.055016989439237905,0.1117073077792182,-0.00608615838764386,0.06166741870336417,0.0027322607209498235,-0.0015248248743164677,0.09625340034502132,-0.007748608595976478,-2.3729550965388682e-05,-0.008159893630125432,0.1407927742435511,0.060188355640752006,0.04554728976978189,0.07277419873977242,-0.007739748134705703,0.08166958045626467,0.044815517814513754,-0.007738474476485143,0.06660810143756647,-0.0005533256239201853,0.19801278720643684,6.677852799735145e-05,-0.009443765646546838,0.0019964554822154462,0.00024196654939763818,0.000959057896968938,0.10225675763771917,0.05861486463340388,0.19773573126274824,0.10648961331051385,0.000539561142504451,-0.007869314499311763,0.10075614858281688,-0.003791161602440706,0.001940780344097929,1.0,0.10100012118316616,-0.010196721310742079,0.0008746345912645351,0.03595308057870775,0.054138066307627214,-0.009676119052774346,0.0845110542057581,-0.008469722338154136,0.11274082712539488,0.06948174512205285,-0.011752587234574199,0.019683312800504324,0.06390588964910558,0.05370954648832238,0.08179424715274758,0.0027162804610937953,0.04984305973343127,0.0023199628403595247,-0.0005124498383298374,0.0037234279739930113,0.051237960511098406,-0.011284284294377245,0.04391781205391891,0.07757050136889257,0.116380567827622,0.004507721311072108,0.0517063351267906,-0.008134589964215273,0.1436555887316696,-0.010121489751018882,-0.00019888638366215766,-0.006854360330599987
The Hours: A Novel,0.19005128697631776,0.16199369487825419,0.24345528157024646,0.06797363820490941,0.08883009543069045,0.04747988225593765,0.13911854872593998,0.08565542983986023,-0.009992244587951195,0.20299522978869008,-0.007720847365384696,-0.005652546838133363,0.062842382742061,0.08634930856026155,0.2011047705262165,0.03774730541681451,0.058068991016534885,0.12877350217419778,0.04973065324529628,0.22211462897806575,0.17901246037652052,0.060900220994539005,0.1380614395202821,0.16000157518274008,0.1544953231946298,0.0515519348887119,0.12331001581774899,0.038868531526578105,0.05780485501619911,0.10267253472458059,0.25730380288515836,-0.00807949439804211,-0.007047883876490136,0.0713562904341185,-0.007421975447243279,0.15600972166535784,-0.007092863989218055,0.18989164578894133,0.10972752689193047,0.002680989739731523,0.0764944105560115,0.12060511178995569,-0.007038666209023686,0.11564121252621612,0.06964798887944237,0.1844088287865627,0.06980660099487766,0.16714063974792892,0.08783920785849593,0.07658105242324428,0.08355565533044398,0.18032903153003124,0.05499102111080093,0.0934620776166198,0.14758218106552748,0.08028358582924196,0.0023559645593685817,0.11629916777709323,0.1268389485528683,0.09383278550939461,0.10100012118316616,1.0,0.07597507878722129,0.0830618987550689,0.20780784995758114,0.23651672638453747,-0.008801085074094302,0.12980788615064295,-0.007703785623708149,0.040621059425804934,0.09388290078678885,-0.01068977340275128,0.0186585199472773,0.05984077401987279,0.1783954445935989,0.16392645137013417,0.09506471616352363,0.12091823959538929,0.08778711929395329,0.07509447196747247,0.10381689988597774,0.14281922116366208,-0.01026382018797141,0.1388003780174988,0.1730711531208184,0.10881973011440019,0.11559857135718828,0.11552679930664615,-0.007398960050765917,0.3164438391484217,0.14056089098012292,0.07994120904269174,0.04840228301549684
The Joy Luck Club,-0.010543211722969556,0.04792122455144527,0.1293295821524454,-0.01272175249073489,0.054882092080165853,-0.012303246607679239,-0.010151847544614285,0.04365399178851427,-0.013703008183637637,0.054658237096837814,0.06605369113569254,-0.0077517013219167066,0.04218792074741624,-0.009252043396698427,-0.009540329143194673,0.05068613004650397,-0.012059326530079692,-0.012549490042724345,0.02410766765524306,-0.014293497029326575,-0.009743099458772055,-0.015272954320760623,-0.012772591103947057,-0.012641887665951415,0.10013067607886553,-0.009662839173298039,0.05276000758120846,0.010059144909480646,-0.01193735807443396,0.13066673533521828,0.09439540117050904,0.05773100291097933,0.04757604707710261,-0.010450823542718765,-0.010178232668060146,-0.01137889010485409,-0.009726900941444239,-0.012059589754495727,-0.011167161296688304,0.03330604981607917,-0.012711350039546293,0.028370191198742824,-0.009652576036864358,-0.014780057782059281,-0.010932330248673086,-0.011935479030057657,0.042970038105723585,0.053185647259281044,0.09011735008333263,0.05318507950018637,0.05845804925323069,-0.010347330502453254,0.03472691943250197,-0.012198036348767177,-0.019542572760707113,0.05593298852406827,-0.01120477772553014,0.026878623730677332,0.11240076219060263,-0.01102109810033206,-0.010196721310742079,0.07597507878722129,1.0,0.2132778703423824,0.035386740192556505,0.020595948952444747,0.053912370609483604,-0.013239401452702871,-0.01056469710258643,-0.012938080317889952,-0.010402254850523176,-0.014659574345864556,0.014550196863034302,-0.009138890356348895,-0.011202772276638046,0.024132772707476897,0.06751353888801404,0.05092956073162702,0.08018976135626843,0.051689756207698445,0.07419665050677068,-0.012382341224798534,0.02549150158217776,0.02735832448987448,0.13299131588680232,-0.008465320120361677,-0.010656165564619447,0.029157915515546983,-0.01014667017341718,-0.013057460057871428,-0.012625027028896823,0.10749563971762226,-0.016526790424872397
The Kitchen God's Wife,0.07874522672188806,0.05289344508895024,0.17968896124929534,0.050816704543210786,0.1377120527869995,-0.010563140190920396,0.05327867567695495,0.12382838052305085,0.0428471427198674,0.13084604637100491,0.071732865930457,-0.006655341503960538,0.20651554599144575,-0.007943483095819999,0.15839709332986826,0.030427781121878723,-0.01035371888472176,0.036467109563259506,0.028247826566391403,0.04256789783429622,0.06600813927243912,0.044459992857914944,0.043999564996116285,0.05676719034212334,0.04697980220857358,-0.008296178080845418,0.12546777489871982,0.027182550214216148,-0.010249001005210822,0.14983890016116166,0.11603978327566307,0.008138181357880973,0.05206618348440902,0.05414643030314602,-0.008738677033541593,0.05588836676767002,-0.008351179289825844,0.059170853213498284,0.02727440214225429,-0.0009111721277242047,-0.010913523622275545,0.09740724913666363,-0.008287366508387801,0.034460046093752396,0.05264835000227391,0.01663711503041885,0.05300475115484914,0.08622841393965523,0.17439844674833713,0.05821286349527716,0.13689564596504036,0.0661915431081922,-0.011856693136501147,0.032835470824879344,0.02496000609977388,0.13169659410082432,-0.001207163599879881,0.0881028003374877,0.11941671431485884,0.07195257161487394,0.0008746345912645351,0.0830618987550689,0.2132778703423824,1.0,0.002075057837226432,0.028283322879780574,0.05921945109017203,0.03354954872186182,-0.009070481973398506,-0.011108186363911197,0.07216328974839373,0.0034849414351868727,-0.01253209611672927,-0.007846333825683881,0.06931910123066481,0.08297259158409391,0.1550632476619099,0.028035260187558114,0.1622132714352285,0.1236153792396897,0.16901845092368323,0.07338644706213082,-0.012084681550157995,0.09486030462427718,0.23139837756961898,-0.007268029817153009,0.17818649166688488,0.15259525785420017,-0.008711578571946835,0.0679997698647557,-0.010839409683713726,0.18655369927585574,0.08445394835810588
The Lovely Bones: A Novel,0.05393068366261208,0.017048193745295533,0.08042369549854425,-0.00438768482556517,0.03946339037546859,-0.021900371727097488,0.08930948987442577,0.0009709480184548156,0.08922200978972841,0.04062584932212524,-0.01884731917169283,-0.01379840182683549,0.030173628647446375,-0.016469083005819164,0.05731728069840385,0.0026791418624880835,0.03631200409571596,0.07545420873382251,0.04922482226295975,0.08970008834374743,0.07338133371708308,0.051131019506351814,0.07711370441651551,0.07398265299446305,0.03191793928701115,0.013960602948626007,-0.0002064648346654409,0.01365312570079986,0.014118978190756193,0.13775056121259913,0.11517529084845148,-0.01972281052317065,-0.01720455160152212,6.27704955206367e-05,-0.018117744532266285,0.07342965266499707,-0.01731435231391053,0.06762683291796412,0.11093340256730427,-0.0171691543314847,0.06858677669691798,0.10793230390295754,-0.01718205040281458,0.055756569985964864,-0.0011150973578951868,0.02910647355373805,0.00026108939077886374,0.09755205340190658,0.024818004316381877,0.09308800881467856,0.0022631808167508666,0.05373603742650959,0.17781509012068433,0.041298456788181524,0.1429529088969008,0.0013270794893945105,0.02732454773891721,0.053529066225281995,-0.00833578354222521,0.05261052733640333,0.03595308057870775,0.20780784995758114,0.035386740192556505,0.002075057837226432,1.0,0.07137719543333228,-0.0054800098055503114,0.03399199982703633,0.01458219731271104,0.003587803200647125,0.005464881169859128,0.08458792346258927,0.12672313255896459,0.01909787244480349,0.11026368711267381,0.03772773466164233,0.006180844979596757,0.08004081932078846,0.016492213522718388,0.033563609929583564,0.03994544376623977,0.02765053348323497,0.09525258983997775,0.07948180438174719,0.04435132564137178,0.18366904836275522,0.11515611004106552,0.042662391761022954,0.1172531455036976,0.13604232261820978,0.048736334642785296,0.04159282638111231,0.014873839148507923
The Nanny Diaries: A Novel,0.09550088276149489,0.02344940340170292,0.12968927628026442,0.07518196603859677,0.03060452489201411,0.02906232936071391,0.0680165947545187,0.03311504101909969,0.04742731708649394,0.11774432393827274,0.07544423058756859,-0.011258892027278295,0.017120495385039746,0.033967757491857285,0.10148185626560391,0.025245914793337702,0.026259832073416273,0.1601427364464291,0.009741734990659787,0.17113826964201267,0.07836579574793602,0.07610258061482482,0.10183923303147797,0.07806599949808174,0.018048160947419505,0.024329732572750055,0.04847226379515472,0.03303637977200366,0.06007348617301721,0.05753539116887277,0.128710768457605,-0.016092950251889608,-0.014038161179112387,0.02312200376684487,-0.014783286646275283,0.07710092291925232,-0.014127753755181228,0.08779843902387816,0.08294624831481913,0.07676430906951864,0.04642170943045751,0.06465619446216775,-0.014019801185693449,0.08561903441250632,0.02176445360777814,0.09178518340909989,0.07515199302153502,0.09700684744346728,0.031535004181173026,0.02522058011735194,0.08181282880564293,0.09202857186116309,0.022537817031585382,0.1094773905775334,0.11100957685097537,0.026873506359763755,-0.011169285312981782,0.08517893387671317,0.10735360938382996,0.033395729618805596,0.054138066307627214,0.23651672638453747,0.020595948952444747,0.028283322879780574,0.07137719543333228,1.0,0.03251168105293363,0.06253753179495675,-0.015344603595937964,0.03946878618852406,0.07100653601673676,0.015693572313236506,-0.0020162633047651627,0.030267340265951796,0.22677610283240204,0.08671133208329075,0.03497159407086157,0.1063533958669585,0.05882690834916255,0.02359404522663323,0.039339378985166484,0.06358737916619209,-0.020443748029504258,0.059923638672208325,0.08405823257332475,0.06299084329183542,0.044352394186685996,0.047545273157970615,-0.01473744397193327,0.11690009047442732,0.11304136101971152,0.1708645127522991,0.013131915587839282
The No. 1 Ladies' Detective Agency (Today Show Book Club #8),-0.0100049191030244,0.049055006139245745,0.07527348602998805,0.05436166660090804,0.05603586917545282,-0.011675093913386812,-0.00963353635484951,-0.011375947625391465,0.11376194861431399,0.055875366520913454,0.06725859936102012,-0.007355931633965171,0.0432795437647309,-0.00877967247114781,-0.009053239544259578,0.07561959262560872,-0.011443627382304047,-0.01190876518092949,0.025177409443816218,0.045446169400774464,-0.009245657249333891,-0.014493180679516805,0.11555835645614612,-0.011996445365107567,-0.010655934731798855,-0.009169494720831893,-0.010767986800262051,-0.013356032437981263,0.06221116135327791,-0.010646536179545248,0.0488425644290785,0.00636864089143735,0.04856567500791686,-0.00991724787970344,-0.00965857436343133,-0.010797931216087258,-0.009230285761051938,-0.011443877167574133,0.059918884903908606,-0.01050804871665733,-0.012062361278282967,0.02948429192445798,-0.009159755577536626,-0.014025449391798858,-0.010374170852249025,-0.01132610302147452,-0.009584006936021796,-0.011178247769216172,-0.009555100212523092,0.06352062410597961,0.05087246497792411,0.05301315549205629,-0.0131048157431297,0.02984830822892302,-0.0012944880869055996,0.13299935283651684,-0.010632708292016003,-0.014256172398365559,0.05700793596226597,-0.01045840658592611,-0.009676119052774346,-0.008801085074094302,0.053912370609483604,0.05921945109017203,-0.0054800098055503114,0.03251168105293363,1.0,-0.012563452578513531,-0.010025307528355586,0.045118266991715825,-0.009871158903296212,0.04757587641573773,0.042847515526369014,-0.008672296555278505,0.07326048727283602,0.10829460236184313,0.05129995680921184,0.0529512386051358,-0.009124191842060909,-0.011075228165878416,-0.00950697040649615,-0.011750150287720933,-0.013356803891776669,0.028359136458357904,0.21902762667098472,-0.008033116019182857,0.027610613623009955,0.07010749088928041,-0.00962862331873162,-0.01239080035596416,0.04862988981764464,0.11499737731383394,-0.015683001117511027
The Notebook,0.12454627265831679,-0.012521086024665352,0.1681266654125538,0.0248770125174574,0.03610071989298509,0.01277538214936246,0.13525056127546844,0.06860599648370566,-0.014263819742311985,0.03073693415320436,-0.011021425077058928,-0.008068948720623872,0.14994292399893402,0.024823146917865718,0.12945872825986082,-0.018010296001523783,0.04931009645910882,0.08902587031693109,-0.015002523531703614,0.1459544644865394,0.035778182980198456,0.019648990390748827,0.09336470437235993,0.18515831593735638,0.02327041127086766,0.044158075016916674,0.02992947028581958,0.009593569376206883,0.0772412583988931,0.04302257365017368,0.02623544426295143,0.05385591579865074,-0.010060777065067313,0.02809292175878963,-0.010594788686317568,0.10470488280117463,0.03302201213112279,0.14166421265538234,0.07751787411955183,-0.0062191560472745705,0.06611893913396388,0.02477877637711012,-0.010047618945684914,0.12601370209912371,0.026922001084535702,0.13328026897121897,0.027567404839318053,-0.012261765405725168,0.036486396541773436,0.030401299142509733,0.03382345406726001,0.17464348191067328,0.08645358016167959,0.08534830271480694,0.053151335798635325,0.0321398854801098,-0.006469014475121913,0.12987062146453843,0.015023936879169112,0.038795601893000846,0.0845110542057581,0.12980788615064295,-0.013239401452702871,0.03354954872186182,0.03399199982703633,0.06253753179495675,-0.012563452578513531,1.0,-0.010997069627627892,0.03284499953218159,0.08096666271321269,-0.015259534488063288,0.01191730269464793,0.05201900829909847,0.08220467602643491,0.06597868620637591,0.10741697698755201,0.07660578400224685,0.03676997557308467,0.02910640421299156,0.04440518161252933,0.08221444269204037,0.016263629099249503,0.06075052559096185,0.108125823629326,0.1215208796531631,0.08022296550239309,0.11787280816647865,0.01466290534901712,0.10867480628947415,-0.013141720954164646,0.031310831426095906,0.012627857771542935
The Partner,-0.008757528339217209,-0.009991500123218318,-0.007241735553203656,-0.010567093869451224,0.05748584256313895,0.0724567903185204,0.0613828730009009,-0.009957620115559037,-0.011382156182948409,0.04389716201037124,-0.008794809795136655,-0.006438810657281656,0.04637381362646983,-0.007685042695835461,-0.007924502042860925,-0.014371746537316245,-0.010016861712922253,-0.01042400717918316,0.05474203470512568,0.06411844544203478,0.06519304353402111,-0.012686203578387305,-0.010609322045042377,-0.010500755595619169,-0.009327376806711751,-0.008026262786044217,-0.00942545847583169,0.04634791937749592,-0.009915550818777813,-0.009319150044769872,0.04433477286563561,-0.009203344284492529,-0.008028237733314228,-0.008680787766418846,-0.008454365081134644,0.10376990413146887,-0.008079474536385777,-0.010017080355527867,-0.009275800780069366,-0.009197928886619699,-0.010558453261306848,-0.012074704677802193,0.049882508562860466,-0.012276787973408507,-0.009080742612600265,-0.00991399002451434,0.09416758635190209,-0.009784569031858498,-0.0083637918541426,-0.00900981751045858,-0.009033578931111392,0.074630295997772,-0.011470936853051145,-0.010132078517820243,0.10315394709314635,-0.00911767395096694,0.14923695986473212,0.05050170980286819,-0.010067268756064519,-0.009154476024860334,-0.008469722338154136,-0.007703785623708149,-0.01056469710258643,-0.009070481973398506,0.01458219731271104,-0.015344603595937964,-0.010025307528355586,-0.010997069627627892,1.0,0.06408959475671978,-0.008640445059710724,-0.012176710583841965,-0.012124365667254744,0.09846681691094718,-0.00930538039720042,0.033958288359865384,0.07226869014790263,-0.014104311700556524,-0.007986608168090853,0.07363573637372899,0.13023849626652173,-0.010285168033359804,-0.011691507687277594,0.06759741039408781,-0.008804060473375811,-0.007031565219647549,0.04944239725384657,-0.013189255110287307,-0.008428148265181854,-0.0108459432950473,-0.01048675061206174,-0.009922704419352696,-0.006784735404597074
The Pelican Brief,0.038159265527606484,-0.012236113334357455,0.06060858562299626,0.04435137376667894,-0.011549017520705748,0.24210412549716087,0.02802619846911247,-0.012194622105975814,-0.013939183438557969,-0.012661104635978918,-0.010770583804261257,-0.00788530410542493,-0.012364489259364743,-0.009411505003848184,0.03760133613039908,-0.017600392060708677,0.024924131082447735,0.03107329531320437,-0.014661074756109001,0.08724006077356627,-0.009911024557228688,-0.015536188045191935,0.030727349216296645,0.03420322094572437,-0.011422793205393102,0.02276488185923504,-0.011542909144398636,-0.014317204489655132,0.02485180900951164,-0.011412718282683375,-0.012570112181019468,-0.011270896495158984,-0.009831799586502573,0.04794203428586165,-0.010353657411503571,0.03412164377935605,-0.009894546853833987,0.011627843668099765,0.16537725508075032,-0.011264264515846025,0.034774184441922595,-0.014787314526789358,-0.009818940938321976,0.13636699423473814,-0.011120752079029747,0.03221106442544367,-0.010273723710275509,-0.011982694703015329,-0.010242736703214938,-0.011033893491494992,0.0417094491636726,0.2081547151976633,0.022141362797683004,0.11619651808059926,0.05184718731863671,0.054312339043008834,0.13780123967213012,0.0686812627958624,-0.012328903562777856,-0.011211049869933674,0.11274082712539488,0.040621059425804934,-0.012938080317889952,-0.011108186363911197,0.003587803200647125,0.03946878618852406,0.045118266991715825,0.03284499953218159,0.06408959475671978,1.0,-0.010581540680185155,-0.014912236291457737,0.05034773139726147,0.3162356811301016,0.01573449147812441,0.05313555301294078,0.194192420306633,0.015680969225465052,0.08786760857666755,-0.011872261253989278,0.06306524110014217,0.013392954054027162,-0.014318031461421899,0.052469888413068586,0.09391820989788817,0.05535162908692076,-0.010839827617868645,0.052405730899585355,-0.010321550928261973,0.030820676676450574,-0.012842622971113783,-0.012151862519261099,-0.005187699995145378
